,Home,Away,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,Result,Date
0,Los Angeles Lakers,Los Angeles Clippers,2.0925623918571166,-0.1454100742043123,1.2211196440338055,1.310264408926781,0.1303655435040017,0.3958221874755978,0.3251764479191321,0.46203908567518226,1.0175715062758455,0.5600505687205334,1.4686803201918026,0.4220075589894842,1.1999570904242527,1.1671872435156527,-0.7332513945317235,-2.7662784867588273,1.1837766825165843,-1.2460252078736211,0.0,-0.08202893661551514,1.3572744589068184,1.543246716367633,2.3590083403282156,1.4449543590969531,1.543246716367633,-1.8678754966690578,-2.1147203613018557,2.1440689879252517,2.369242630083984,-1.4166352094045278,1.0464963997139507,-0.7844979383661747,0.3920093943643178,0.7466297927671898,0.7915255980061633,-2.7662784867588277,0.25397351144198055,0.4776711764975721,0.07957338633694287,0.11279502349370998,0.11661582610001028,0.39046506880296444,1.797563053239646,1,10/27/2009
0,Portland Trail Blazers,Houston Rockets,0.6013815671612827,2.47197126147336,0.8954877389581253,-0.10078956991743859,0.9125588045280116,-0.989555468688993,-1.219411679696746,0.1540130285583941,1.1306350069731612,0.8616162595700508,0.7553213075272126,0.0,0.7333071108148232,0.5835936217578284,0.0,-1.3319118639949894,-0.35513300475497617,1.1075779625543303,-3.2049718657414408,1.3124629858482209,0.5588777183733984,0.8153001520432775,0.8196554402835325,1.0114680513678673,0.8153001520432775,-0.46696887416726446,-0.23129753951739174,0.9763171284302485,0.7087477953242687,-0.4276634594428772,0.8618205644703109,0.08716643759624265,0.47912259311194405,0.20362630711832447,0.7915255980061633,-1.3319118639949885,0.25397351144198055,0.5307457516639691,-2.5065616696136637,-2.4387061976053306,-2.4396030820122103,-2.560264628353615,1.0111292174473019,1,10/27/2009
0,Dallas Mavericks,Washington Wizards,2.1723374977050423,-0.36352518551078844,0.9768957152270468,-0.20157913983489154,0.9777415762800126,1.0555258332682602,0.8942352317776139,0.9754158475364961,0.45225400278926486,-0.30156569084951745,2.2659639225816335,-1.5192272123621424,0.799971393616167,-0.31832379368608854,2.4817739507227543,-2.2540046929146005,1.8940426920265345,0.41534173595787366,-1.5328126314415595,-2.2968102252343874,-0.5588777183733955,1.3685395409297896,1.599327688358112,1.6472479693705235,1.3685395409297896,-1.0895940397236172,-1.09040268629627,1.7994864720086934,1.6402448977504505,2.485793858011721,3.2626064226376084,2.6149931278872423,-1.655150776204895,0.40725261423664894,-0.5276837320041088,-2.254004692914598,1.2698675572099027,1.4860881046591135,0.27850685217929727,0.38894835687485363,0.38716454265203337,0.49920217657087856,2.022258434894602,0,10/27/2009
0,Boston Celtics,Cleveland Cavaliers,-0.8222972448939989,-0.1454100742043174,-0.8140797626892037,-0.8567113442982783,-0.13036554350400165,-0.8576147395304616,-0.5690587838584809,-1.6941433141423354,-0.11306350069731574,-0.5600505687205334,1.0910196664281964,-0.8440151179789686,-2.199921332444465,-2.3343744870313095,0.6768474411062055,1.0245475876884542,2.1307980285298505,-0.4153417359578737,1.1147728228665879,2.3788391618499025,0.638717392426736,-1.077360915200043,-0.639731075343245,-0.9825689641859259,-1.077360915200043,-0.12452503311127217,-0.19825503387204735,-0.5743041931942638,-0.6277480472872092,1.1493455472527323,-0.1846758352436383,0.6973315007699321,-0.8275753881024464,-1.9005121997710284,-1.7149721290133537,1.0245475876884549,-0.5079470228839613,-0.31844745099838145,0.1193600795054115,0.17502676059368516,0.17259142262801064,0.1779334490747686,-0.3370430724824338,1,10/27/2009
0,Indiana Pacers,Atlanta Hawks,-1.5709559305437593,-2.690086372779831,-3.826174884639254,-2.7717131727297195,-1.6295692938000208,0.7916443749511944,1.1381175677169635,-0.6160521142335765,0.11306350069731572,-0.12924243893550796,0.6713967178019669,-2.616446865734802,0.0,-1.6446729340447876,-1.2408869753613772,2.4589142104522903,-0.7102660095099512,0.0,0.5573864114332946,1.0663761760016817,0.15967934810668405,-2.3294290058379383,-1.639310880567065,-2.1963306258273714,-2.3294290058379383,0.06226251655563614,0.0,-1.493190902305086,-1.5997450237319208,0.2940186283669751,-2.647020305158815,-0.8716643759624142,-2.8311789592978482,0.3393771785305333,-1.9128535285148947,2.458914210452289,-0.7619205343259416,-0.4776711764975722,2.7452818286244924,2.7226384981239753,2.724145697696242,2.5157812660849226,-1.320085367222866,0,10/28/2009
0,Detroit Pistons,Memphis Grizzlies,-0.9757109099861626,1.9630360017582595,-1.1397116677648897,0.7559217743808326,-1.5643865220480164,0.46179255205486314,0.8129411197978311,-1.1807665522810216,-0.5087857531379237,-0.47388894276352705,-0.20981147431311475,0.5064090707873823,-0.9999642420202123,-0.47748569052913087,1.0716751150848274,-1.1270023464572994,-0.23675533650331804,-1.2460252078736211,-1.3934660285832352,2.871012781542987,-0.319358696213368,-0.8735358771892268,-0.8196554402835323,-0.693578092366535,-0.8735358771892268,0.40470635761163276,0.4295525733894392,-0.6891650318331166,-0.8909972284076519,1.657195905341149,1.2927308467054672,0.9588308135586552,-0.3920093943643177,-0.06787543570610816,-0.8574860645066769,-1.1270023464573002,-1.0158940457679224,-1.1145660784943352,-2.0291213515920123,-1.8786205637055478,-1.8798471167321664,-2.1599143679353854,-1.0673030628610392,1,10/28/2009
0,Golden State Warriors,Houston Rockets,-1.196626587718879,-2.471971261473365,0.40703988134460184,-1.5118435487616653,1.4340209785440148,-0.3958221874755973,-0.8671371944510192,1.232104228467153,-0.16959525104597256,-0.3015656908495175,0.4196229486262293,-2.8696514011284933,-1.7999356356363814,-3.183237936860878,-0.39482767397861973,-0.7171833113819172,2.0124203602781923,0.13844724531929087,-2.647585454308146,0.656231492924112,-1.8363125032268703,0.05823572514594928,-0.6197394792387684,0.2600917846374532,0.05823572514594928,1.2141190728348894,1.156487697586954,-0.5551607200877884,-0.668247921305739,-0.7216820878098523,0.12311722349575889,0.0,-2.3956129655597174,-2.7150174282443187,-2.9682209925231087,-0.7171833113819184,1.0158940457679222,1.0614915033279382,2.466774976445195,2.5709486389427822,2.5655481742002264,2.3773885834712134,-0.5336515314305204,0,10/28/2009
0,New York Knicks,Miami Heat,-1.3439037062073562,-1.8903309646561008,-0.16281595253783726,0.10078956991744578,-0.19554831525600253,1.847170208219455,2.194941023454142,0.0,-1.0741032566245023,-1.5078284542475888,1.2588688458786879,-0.928416629776865,-1.7332713528350356,-1.9629967277308724,1.0152711616593093,0.20490951753769004,-0.8286436777616082,-3.0458393970244084,0.0,-1.6405787323102785,-1.5169538070135025,0.20382503801082044,-1.2994537467909661,0.2022936102735743,0.20382503801082044,2.552763178781042,2.2799328895285633,-1.454903956092135,-1.2959959685929483,1.2829903783286285,0.6771447292266739,1.045997251154898,-1.1324715837191377,-0.6787543570610816,-1.5830511960123264,0.20490951753769104,0.6603311297491494,0.5307457516639691,1.671041113075772,1.8397257280180592,1.8425300523801638,1.9127845775537624,-1.3481722899297357,0,10/28/2009
0,Utah Jazz,Denver Nuggets,0.0,0.3635251855107884,1.3839355965716427,-0.2015791398348844,1.4992037502960156,-0.8576147395304616,-1.0297254184105857,0.25668838093065693,-1.922079511854375,-1.3355052023335794,-1.3008311407413107,-0.08440151179789801,0.9332999592188661,0.689701552986522,3.5534490658075812,1.6392761403015264,0.0,-0.27689449063858285,0.13934660285832423,0.4101446830775697,-1.117755436746791,-0.32029648830271484,0.25989074935819323,-0.2600917846374533,-0.32029648830271484,-0.5603626490007165,-0.8260626411335384,0.1531477848518037,0.2632491811204426,3.421307675543015,1.5389652936969849,3.225158191060932,0.3920093943643178,2.1041385068893455,1.4511302630112992,1.6392761403015277,0.7619205343259419,0.21229830066558186,-0.5172270111901202,-0.36172197189361105,-0.3638413774320326,-0.42012064364875923,0.7302599903786069,0,10/28/2009
0,Boston Celtics,Charlotte Bobcats,0.4479679020691185,-0.6543453339194181,1.5467515491094859,-0.6047374195046675,1.9554831525600216,0.3298518228963312,0.2980784105925383,0.10267535237226275,-0.7349127545325551,-0.646212194677538,-0.20981147431311464,-1.6880302359579369,-0.5999785452121265,-1.5385650028160902,1.8613304630420646,-1.2294571052261443,0.9470213460132663,-0.8306834719157485,-2.229545645733177,2.2147812886188754,-0.4790380443200548,0.8735358771892269,0.4598067104029572,1.1270644000956251,0.8735358771892269,0.28018132450035615,0.39651006774409936,0.5743041931942638,0.36449886616676674,1.4700931418348904,1.7851997406885025,2.091994502309793,-1.7858205743263342,-0.06787543570610816,-1.1213279305087314,-1.229457105226143,1.6254304732286755,1.3799389543263136,0.39786693168470877,0.5095223475060591,0.5131096348400426,0.4448336226869215,0.6179122995511288,1,10/28/2009
